r,m,clave,detectado
25,0.1,410|People|2,0
25,0.1,410|People|3,1
25,0.1,410|People|4,0
25,0.1,410|People|5,1
25,0.1,410|Lamp|0,1
25,0.1,413|People|0,1
25,0.1,413|People|1,1
25,0.1,413|People|2,1
25,0.1,413|People|3,0
25,0.1,413|People|4,0
25,0.1,413|People|5,0
25,0.1,413|Lamp|0,0
25,0.1,419|People|0,0
25,0.1,419|People|1,0
25,0.1,419|Lamp|0,1
25,0.1,419|Lamp|1,1
25,0.1,422|People|0,1
25,0.1,422|People|1,1
25,0.1,422|People|2,1
25,0.1,422|People|3,1
25,0.1,422|People|4,1
25,0.1,422|Lamp|0,0
25,0.1,425|People|0,0
25,0.1,425|People|1,1
25,0.1,425|People|2,1
25,0.1,425|People|3,1
25,0.1,425|People|4,0
25,0.1,425|People|5,1
25,0.1,425|People|6,1
25,0.1,425|People|7,0
25,0.1,425|Lamp|0,0
25,0.1,427|People|0,0
25,0.1,427|People|1,0
25,0.1,427|People|2,0
25,0.1,427|People|3,1
25,0.1,427|People|4,1
25,0.1,427|People|5,0
25,0.1,427|People|6,1
25,0.1,427|People|7,1
25,0.1,427|Lamp|0,0
25,0.1,428|People|0,0
25,0.1,428|People|1,0
25,0.1,428|People|2,1
25,0.1,428|People|3,1
25,0.1,428|People|4,1
25,0.1,428|People|5,1
25,0.1,428|People|6,1
25,0.1,428|Lamp|0,0
25,0.1,438|People|0,1
25,0.1,438|People|1,1
25,0.1,438|People|2,0
25,0.1,438|People|3,0
25,0.1,438|People|4,0
25,0.1,438|Lamp|0,1
25,0.1,438|Lamp|1,1
25,0.1,438|Lamp|2,1
25,0.1,438|Lamp|3,1
25,0.1,440|People|0,1
25,0.1,440|People|1,1
25,0.1,440|People|2,0
25,0.1,440|People|3,0
25,0.1,440|People|4,0
25,0.1,440|People|5,0
25,0.1,440|People|6,0
25,0.1,440|Lamp|0,1
25,0.1,440|Lamp|1,1
25,0.1,440|Lamp|2,1
25,0.1,440|Lamp|3,1
25,0.1,442|People|0,1
25,0.1,442|People|1,1
25,0.1,442|People|2,0
25,0.1,442|People|3,0
25,0.1,442|People|4,0
25,0.1,442|People|5,1
25,0.1,442|People|6,1
25,0.1,442|People|7,1
25,0.1,442|Lamp|0,1
25,0.1,442|Lamp|1,1
25,0.1,442|Lamp|2,1
25,0.1,442|Lamp|3,1
25,0.1,444|People|0,1
25,0.1,444|People|1,1
25,0.1,444|People|2,0
25,0.1,444|People|3,0
25,0.1,444|People|4,0
25,0.1,444|People|5,0
25,0.1,444|Lamp|0,1
25,0.1,444|Lamp|1,1
25,0.1,444|Lamp|2,1
25,0.1,444|Lamp|3,0
25,0.1,448|People|0,1
25,0.1,448|People|1,1
25,0.1,448|People|2,1
25,0.1,448|People|3,0
25,0.1,448|People|4,0
25,0.1,448|People|5,0
25,0.1,448|People|6,0
25,0.1,448|Lamp|0,1
25,0.1,448|Lamp|1,1
25,0.1,448|Lamp|2,1
25,0.1,448|Lamp|3,0
25,0.1,448|Lamp|4,0
25,0.1,448|Lamp|5,0
25,0.1,449|People|0,1
25,0.1,449|People|1,1
25,0.1,449|People|2,1
25,0.1,449|People|3,0
25,0.1,449|People|4,0
25,0.1,449|People|5,0
25,0.1,449|Lamp|0,0
25,0.1,449|Lamp|1,1
25,0.1,449|Lamp|2,1
25,0.1,449|Lamp|3,0
25,0.1,449|Lamp|4,1
25,0.1,452|People|0,1
25,0.1,452|People|1,1
25,0.1,452|Lamp|0,1
25,0.1,452|Lamp|1,0
25,0.1,452|Lamp|2,1
25,0.1,453|People|0,1
25,0.1,453|Lamp|0,1
25,0.1,453|Lamp|1,1
25,0.1,453|Lamp|2,0
25,0.1,453|Lamp|3,1
25,0.1,459|People|0,1
25,0.1,459|People|1,0
25,0.1,459|People|2,1
25,0.1,459|People|3,1
25,0.1,459|People|4,1
25,0.1,459|People|5,1
25,0.1,459|Lamp|0,0
25,0.1,459|Lamp|1,0
25,0.1,459|Lamp|2,0
25,0.1,462|People|0,1
25,0.1,462|People|1,1
25,0.1,462|People|2,1
25,0.1,462|People|3,1
25,0.1,462|People|4,1
25,0.1,462|People|5,1
25,0.1,462|People|6,1
25,0.1,462|Lamp|0,1
25,0.1,462|Lamp|1,0
25,0.1,466|People|0,1
25,0.1,466|People|1,1
25,0.1,466|People|2,1
25,0.1,466|People|3,1
25,0.1,466|People|4,1
25,0.1,466|People|5,1
25,0.1,466|Lamp|0,1
25,0.1,466|Lamp|1,0
25,0.1,468|People|0,1
25,0.1,468|People|1,1
25,0.1,468|People|2,1
25,0.1,468|People|3,1
25,0.1,468|People|4,1
25,0.1,468|People|5,1
25,0.1,468|People|6,1
25,0.1,468|Lamp|0,1
25,0.1,468|Lamp|1,0
25,0.1,470|People|0,1
25,0.1,470|People|1,0
25,0.1,470|Lamp|0,1
25,0.1,476|People|0,0
25,0.1,476|People|1,1
25,0.1,476|Lamp|0,0
25,0.1,478|People|0,0
25,0.1,478|Lamp|0,0
25,0.1,479|People|0,1
25,0.1,479|Lamp|0,1
25,0.1,480|People|0,1
25,0.1,480|People|1,0
25,0.1,480|People|2,0
25,0.1,480|Lamp|0,0
25,0.1,486|People|0,1
25,0.1,486|People|1,0
25,0.1,486|People|2,0
25,0.1,486|People|3,0
25,0.1,486|People|4,1
25,0.1,486|People|5,1
25,0.1,486|People|6,0
25,0.1,486|Lamp|0,0
25,0.1,489|People|0,1
25,0.1,489|People|1,0
25,0.1,489|People|2,1
25,0.1,489|People|3,1
25,0.1,489|People|4,0
25,0.1,489|People|5,0
25,0.1,489|People|6,0
25,0.1,489|People|7,0
25,0.1,489|People|8,0
25,0.1,489|People|9,0
25,0.1,489|Lamp|0,1
25,0.1,489|Lamp|1,0
25,0.1,493|People|0,0
25,0.1,493|People|1,1
25,0.1,493|People|2,1
25,0.1,493|People|3,1
25,0.1,493|People|4,1
25,0.1,493|People|5,1
25,0.1,493|People|6,1
25,0.1,493|People|7,0
25,0.1,493|Lamp|0,0
25,0.1,494|People|0,1
25,0.1,494|People|1,0
25,0.1,494|People|2,0
25,0.1,494|People|3,0
25,0.1,494|People|4,0
25,0.1,494|Lamp|0,1
25,0.1,494|Lamp|1,1
25,0.1,494|Lamp|2,1
25,0.1,503|People|0,0
25,0.1,503|People|1,0
25,0.1,503|Lamp|0,1
25,0.1,503|Lamp|1,1
25,0.1,505|People|0,0
25,0.1,505|People|1,0
25,0.1,505|People|2,0
25,0.1,505|People|3,0
25,0.1,505|People|4,1
25,0.1,505|Lamp|0,1
25,0.1,507|People|0,1
25,0.1,507|People|1,0
25,0.1,507|People|2,0
25,0.1,507|People|3,0
25,0.1,507|People|4,0
25,0.1,507|People|5,1
25,0.1,507|People|6,1
25,0.1,507|Lamp|0,0
25,0.1,1190|People|0,0
25,0.1,1190|People|1,0
25,0.1,1190|People|2,0
25,0.1,1190|People|3,0
25,0.1,1190|People|4,0
25,0.1,1190|People|5,0
25,0.1,1190|People|6,1
25,0.1,1190|People|7,0
25,0.1,1190|Lamp|0,0
25,0.1,1196|People|0,1
25,0.1,1196|People|1,0
25,0.1,1196|Lamp|0,1
25,0.1,1199|People|0,0
25,0.1,1199|People|1,0
25,0.1,1199|People|2,0
25,0.1,1199|Lamp|0,1
25,0.1,1200|People|0,0
25,0.1,1200|People|1,1
25,0.1,1200|Lamp|0,1
25,0.1,1204|People|0,1
25,0.1,1204|People|1,1
25,0.1,1204|People|2,0
25,0.1,1204|People|3,0
25,0.1,1204|Lamp|0,0
25,0.1,1206|People|0,1
25,0.1,1206|People|1,1
25,0.1,1206|People|2,0
25,0.1,1206|Lamp|0,0
25,0.1,1207|People|0,1
25,0.1,1207|People|1,1
25,0.1,1207|People|2,0
25,0.1,1207|Lamp|0,0
25,0.1,1211|People|0,1
25,0.1,1211|People|1,1
25,0.1,1211|People|2,0
25,0.1,1211|People|3,0
25,0.1,1211|Lamp|0,0
25,0.1,1213|People|0,1
25,0.1,1213|People|1,1
25,0.1,1213|Lamp|0,0
25,0.1,1216|People|0,1
25,0.1,1216|People|1,1
25,0.1,1216|Lamp|0,0
25,0.1,1218|People|0,1
25,0.1,1218|People|1,1
25,0.1,1218|Lamp|0,0
25,0.1,1219|People|0,1
25,0.1,1219|People|1,0
25,0.1,1219|People|2,0
25,0.1,1219|People|3,0
25,0.1,1219|Lamp|0,1
25,0.1,1219|Lamp|1,1
25,0.1,1221|People|0,1
25,0.1,1221|People|1,1
25,0.1,1221|People|2,0
25,0.1,1221|Lamp|0,0
25,0.1,1222|People|0,1
25,0.1,1222|People|1,1
25,0.1,1222|People|2,0
25,0.1,1222|Lamp|0,0
25,0.1,1225|People|0,0
25,0.1,1225|People|1,0
25,0.1,1225|People|2,0
25,0.1,1225|People|3,0
25,0.1,1225|People|4,0
25,0.1,1225|People|5,0
25,0.1,1225|People|6,0
25,0.1,1225|Lamp|0,1
25,0.1,1225|Lamp|1,0
25,0.1,1226|People|0,0
25,0.1,1226|People|1,0
25,0.1,1226|People|2,0
25,0.1,1226|People|3,0
25,0.1,1226|People|4,0
25,0.1,1226|Lamp|0,0
25,0.1,1226|Lamp|1,1
25,0.1,1226|Lamp|2,0
25,0.1,1228|People|0,0
25,0.1,1228|Lamp|0,1
25,0.1,1266|People|0,0
25,0.1,1266|People|1,0
25,0.1,1266|Lamp|0,1
25,0.1,1266|Lamp|1,1
25,0.1,1268|People|0,1
25,0.1,1268|Lamp|0,1
25,0.1,1268|Lamp|1,0
25,0.1,1268|Lamp|2,0
25,0.1,1268|Lamp|3,0
25,0.1,1273|People|0,0
25,0.1,1273|Lamp|0,0
25,0.1,1273|Lamp|1,0
25,0.1,1274|People|0,0
25,0.1,1274|Lamp|0,0
25,0.1,1274|Lamp|1,1
25,0.1,1274|Lamp|2,0
25,0.1,1285|People|0,1
25,0.1,1285|Lamp|0,1
25,0.1,1285|Lamp|1,1
25,0.1,1285|Lamp|2,1
25,0.1,1291|People|0,0
25,0.1,1291|Lamp|0,0
25,0.1,1291|Lamp|1,1
25,0.1,1295|People|0,1
25,0.1,1295|People|1,0
25,0.1,1295|People|2,0
25,0.1,1295|Lamp|0,1
25,0.1,1299|People|0,1
25,0.1,1299|People|1,0
25,0.1,1299|People|2,0
25,0.1,1299|Lamp|0,0
25,0.1,2046|People|0,1
25,0.1,2046|People|1,1
25,0.1,2046|Lamp|0,1
25,0.1,2046|Lamp|1,1
25,0.1,2046|Lamp|2,1
25,0.1,2046|Lamp|3,0
25,0.1,2050|People|0,1
25,0.1,2050|People|1,0
25,0.1,2050|Lamp|0,1
25,0.1,2050|Lamp|1,0
25,0.1,2050|Lamp|2,1
25,0.1,2050|Lamp|3,0
25,0.1,2051|People|0,1
25,0.1,2051|People|1,0
25,0.1,2051|Lamp|0,0
25,0.1,2051|Lamp|1,0
25,0.1,2051|Lamp|2,1
25,0.1,2051|Lamp|3,0
25,0.1,2052|People|0,1
25,0.1,2052|People|1,0
25,0.1,2052|Lamp|0,1
25,0.1,2052|Lamp|1,1
25,0.1,2052|Lamp|2,0
25,0.1,2052|Lamp|3,1
25,0.1,2056|People|0,1
25,0.1,2056|People|1,1
25,0.1,2056|Lamp|0,1
25,0.1,2056|Lamp|1,0
25,0.1,2056|Lamp|2,1
25,0.1,2056|Lamp|3,0
25,0.1,2057|People|0,1
25,0.1,2057|People|1,1
25,0.1,2057|Lamp|0,1
25,0.1,2057|Lamp|1,0
25,0.1,2057|Lamp|2,0
25,0.1,2057|Lamp|3,1
25,0.1,2058|People|0,1
25,0.1,2058|People|1,1
25,0.1,2058|Lamp|0,0
25,0.1,2058|Lamp|1,0
25,0.1,2058|Lamp|2,1
25,0.1,2058|Lamp|3,0
25,0.1,2058|Lamp|4,0
25,0.1,2058|Lamp|5,0
25,0.1,2059|People|0,1
25,0.1,2059|People|1,0
25,0.1,2059|Lamp|0,1
25,0.1,2059|Lamp|1,0
25,0.1,2059|Lamp|2,0
25,0.1,2059|Lamp|3,0
25,0.1,2061|People|0,1
25,0.1,2061|People|1,1
25,0.1,2061|Lamp|0,1
25,0.1,2061|Lamp|1,0
25,0.1,2061|Lamp|2,0
25,0.1,2061|Lamp|3,1
25,0.1,2061|Lamp|4,0
25,0.1,2061|Lamp|5,0
25,0.1,2065|People|0,1
25,0.1,2065|People|1,1
25,0.1,2065|Lamp|0,0
25,0.1,2065|Lamp|1,0
25,0.1,2065|Lamp|2,1
25,0.1,2065|Lamp|3,0
25,0.1,2065|Lamp|4,0
25,0.1,2065|Lamp|5,1
25,0.1,2067|People|0,1
25,0.1,2067|People|1,0
25,0.1,2067|Lamp|0,1
25,0.1,2067|Lamp|1,0
25,0.1,2067|Lamp|2,0
25,0.1,2067|Lamp|3,1
25,0.1,2068|People|0,1
25,0.1,2068|People|1,0
25,0.1,2068|Lamp|0,1
25,0.1,2068|Lamp|1,1
25,0.1,2068|Lamp|2,0
25,0.1,2068|Lamp|3,0
25,0.1,2069|People|0,1
25,0.1,2069|People|1,0
25,0.1,2069|Lamp|0,1
25,0.1,2069|Lamp|1,1
25,0.1,2069|Lamp|2,0
25,0.1,2069|Lamp|3,0
25,0.1,2069|Lamp|4,0
25,0.1,2069|Lamp|5,0
25,0.1,2070|People|0,1
25,0.1,2070|People|1,0
25,0.1,2070|Lamp|0,1
25,0.1,2070|Lamp|1,0
25,0.1,2070|Lamp|2,1
25,0.1,2070|Lamp|3,1
25,0.1,2072|People|0,1
25,0.1,2072|People|1,1
25,0.1,2072|Lamp|0,1
25,0.1,2072|Lamp|1,0
25,0.1,2072|Lamp|2,1
25,0.1,2072|Lamp|3,0
25,0.1,2072|Lamp|4,0
25,0.1,2072|Lamp|5,1
25,0.1,2073|People|0,1
25,0.1,2073|People|1,0
25,0.1,2073|Lamp|0,1
25,0.1,2073|Lamp|1,0
25,0.1,2073|Lamp|2,1
25,0.1,2073|Lamp|3,0
25,0.1,2073|Lamp|4,0
25,0.1,2073|Lamp|5,1
25,0.1,2074|People|0,1
25,0.1,2074|People|1,0
25,0.1,2074|Lamp|0,1
25,0.1,2074|Lamp|1,0
25,0.1,2074|Lamp|2,0
25,0.1,2074|Lamp|3,0
25,0.1,2074|Lamp|4,1
25,0.1,2074|Lamp|5,1
25,0.1,2074|Lamp|6,0
25,0.1,2074|Lamp|7,1
25,0.1,2076|People|0,1
25,0.1,2076|People|1,1
25,0.1,2076|Lamp|0,1
25,0.1,2076|Lamp|1,0
25,0.1,2076|Lamp|2,0
25,0.1,2076|Lamp|3,0
25,0.1,2076|Lamp|4,1
25,0.1,2076|Lamp|5,1
25,0.1,2076|Lamp|6,1
25,0.1,2076|Lamp|7,0
25,0.1,2082|People|0,1
25,0.1,2082|People|1,1
25,0.1,2082|Lamp|0,0
25,0.1,2082|Lamp|1,0
25,0.1,2082|Lamp|2,1
25,0.1,2082|Lamp|3,0
25,0.1,2082|Lamp|4,1
25,0.1,2082|Lamp|5,0
25,0.1,2084|People|0,1
25,0.1,2084|People|1,1
25,0.1,2084|Lamp|0,1
25,0.1,2084|Lamp|1,1
25,0.1,2084|Lamp|2,0
25,0.1,2084|Lamp|3,0
25,0.1,2084|Lamp|4,0
25,0.1,2084|Lamp|5,0
25,0.1,2087|People|0,1
25,0.1,2087|People|1,1
25,0.1,2087|Lamp|0,0
25,0.1,2087|Lamp|1,1
25,0.1,2087|Lamp|2,1
25,0.1,2090|People|0,1
25,0.1,2090|People|1,1
25,0.1,2090|Lamp|0,0
25,0.1,2090|Lamp|1,0
25,0.1,2090|Lamp|2,1
25,0.1,2090|Lamp|3,1
25,0.1,2091|People|0,1
25,0.1,2091|People|1,1
25,0.1,2091|Lamp|0,0
25,0.1,2091|Lamp|1,1
25,0.1,2091|Lamp|2,1
25,0.1,2091|Lamp|3,0
25,0.1,2091|Lamp|4,1
25,0.1,2091|Lamp|5,1
25,0.1,2092|People|0,1
25,0.1,2092|People|1,1
25,0.1,2092|Lamp|0,0
25,0.1,2092|Lamp|1,0
25,0.1,2092|Lamp|2,1
25,0.1,2092|Lamp|3,0
25,0.1,2092|Lamp|4,0
25,0.1,2092|Lamp|5,1
25,0.1,2093|People|0,1
25,0.1,2093|People|1,0
25,0.1,2093|Lamp|0,1
25,0.1,2093|Lamp|1,0
25,0.1,2093|Lamp|2,0
25,0.1,2093|Lamp|3,0
25,0.1,2093|Lamp|4,1
25,0.1,2093|Lamp|5,1
25,0.1,2120|People|0,0
25,0.1,2120|People|1,1
25,0.1,2120|People|2,0
25,0.1,2120|Lamp|0,0
25,0.1,2127|People|0,0
25,0.1,2127|People|1,0
25,0.1,2127|People|2,1
25,0.1,2127|Lamp|0,1
25,0.1,2127|Lamp|1,0
25,0.1,2127|Lamp|2,0
25,0.1,2127|Lamp|3,0
25,0.1,2129|People|0,0
25,0.1,2129|People|1,1
25,0.1,2129|People|2,0
25,0.1,2129|Lamp|0,0
25,0.1,2129|Lamp|1,1
25,0.1,2139|People|0,1
25,0.1,2139|Lamp|0,1
25,0.1,2139|Lamp|1,1
25,0.1,2139|Lamp|2,0
25,0.1,2140|People|0,0
25,0.1,2140|Lamp|0,1
25,0.1,2140|Lamp|1,1
25,0.1,2140|Lamp|2,0
25,0.1,2149|People|0,1
25,0.1,2149|Lamp|0,1
25,0.1,2149|Lamp|1,1
25,0.1,2150|People|0,1
25,0.1,2150|Lamp|0,1
25,0.1,2150|Lamp|1,1
25,0.1,2151|People|0,1
25,0.1,2151|Lamp|0,1
25,0.1,2151|Lamp|1,1
25,0.1,2158|People|0,0
25,0.1,2158|Lamp|0,1
25,0.1,2158|Lamp|1,1
25,0.1,2160|People|0,1
25,0.1,2160|Lamp|0,1
25,0.1,2160|Lamp|1,1
25,0.1,2190|People|0,1
25,0.1,2190|People|1,0
25,0.1,2190|People|2,1
25,0.1,2190|Lamp|0,0
25,0.1,2190|Lamp|1,1
25,0.1,2191|People|0,1
25,0.1,2191|People|1,0
25,0.1,2191|People|2,1
25,0.1,2191|Lamp|0,1
25,0.1,2191|Lamp|1,1
25,0.1,2193|People|0,1
25,0.1,2193|People|1,1
25,0.1,2193|People|2,0
25,0.1,2193|Lamp|0,1
25,0.1,2193|Lamp|1,1
25,0.1,2195|People|0,1
25,0.1,2195|People|1,1
25,0.1,2195|People|2,1
25,0.1,2195|Lamp|0,1
25,0.1,2195|Lamp|1,1
25,0.1,2200|People|0,0
25,0.1,2200|Lamp|0,1
25,0.1,2200|Lamp|1,1
25,0.1,2217|People|0,0
25,0.1,2217|Lamp|0,0
25,0.1,2217|Lamp|1,0
25,0.1,2218|People|0,0
25,0.1,2218|Lamp|0,0
25,0.1,2218|Lamp|1,0
25,0.1,2226|People|0,0
25,0.1,2226|Lamp|0,1
25,0.1,2226|Lamp|1,0
25,0.1,2226|Lamp|2,1
25,0.1,2226|Lamp|3,0
25,0.1,2226|Lamp|4,1
25,0.1,2292|People|0,0
25,0.1,2292|Lamp|0,0
25,0.1,2292|Lamp|1,0
25,0.1,2292|Lamp|2,0
25,0.1,2292|Lamp|3,0
25,0.1,2293|People|0,0
25,0.1,2293|Lamp|0,0
25,0.1,2293|Lamp|1,0
25,0.1,2293|Lamp|2,0
25,0.1,2293|Lamp|3,0
25,0.1,2295|People|0,0
25,0.1,2295|Lamp|0,0
25,0.1,2295|Lamp|1,0
25,0.1,2295|Lamp|2,0
25,0.1,2295|Lamp|3,0
25,0.1,2295|Lamp|4,0
25,0.1,2295|Lamp|5,0
25,0.1,2295|Lamp|6,0
25,0.1,2295|Lamp|7,0
25,0.1,2297|People|0,0
25,0.1,2297|Lamp|0,0
25,0.1,2297|Lamp|1,0
25,0.1,2297|Lamp|2,0
25,0.1,2297|Lamp|3,0
25,0.1,2297|Lamp|4,0
25,0.1,2298|People|0,0
25,0.1,2298|Lamp|0,0
25,0.1,2298|Lamp|1,0
25,0.1,2298|Lamp|2,0
25,0.1,2298|Lamp|3,0
25,0.1,2298|Lamp|4,1
25,0.1,2299|People|0,0
25,0.1,2299|Lamp|0,0
25,0.1,2299|Lamp|1,0
25,0.1,2299|Lamp|2,0
25,0.1,2299|Lamp|3,0
25,0.1,2299|Lamp|4,0
25,0.1,2299|Lamp|5,1
25,0.1,2328|People|0,1
25,0.1,2328|People|1,0
25,0.1,2328|People|2,0
25,0.1,2328|Lamp|0,0
25,0.1,2332|People|0,1
25,0.1,2332|People|1,1
25,0.1,2332|People|2,0
25,0.1,2332|People|3,0
25,0.1,2332|Lamp|0,0
25,0.1,2335|People|0,1
25,0.1,2335|People|1,1
25,0.1,2335|People|2,0
25,0.1,2335|People|3,0
25,0.1,2335|Lamp|0,0
25,0.1,2337|People|0,0
25,0.1,2337|People|1,0
25,0.1,2337|Lamp|0,0
25,0.1,2453|People|0,0
25,0.1,2453|People|1,0
25,0.1,2453|Lamp|0,0
25,0.1,2456|People|0,1
25,0.1,2456|Lamp|0,0
25,0.1,2456|Lamp|1,0
25,0.1,2456|Lamp|2,0
25,0.1,2457|People|0,1
25,0.1,2457|Lamp|0,0
25,0.1,2457|Lamp|1,0
25,0.1,2457|Lamp|2,0
25,0.1,2457|Lamp|3,0
25,0.1,2465|People|0,0
25,0.1,2465|Lamp|0,0
25,0.1,2465|Lamp|1,0
25,0.1,2465|Lamp|2,0
25,0.1,2467|People|0,0
25,0.1,2467|Lamp|0,0
25,0.1,2467|Lamp|1,0
25,0.1,2468|People|0,0
25,0.1,2468|People|1,0
25,0.1,2468|Lamp|0,0
25,0.1,2468|Lamp|1,0
25,0.1,2478|People|0,1
25,0.1,2478|People|1,1
25,0.1,2478|People|2,0
25,0.1,2478|People|3,0
25,0.1,2478|Lamp|0,1
25,0.1,2478|Lamp|1,1
25,0.1,2489|People|0,0
25,0.1,2489|People|1,1
25,0.1,2489|People|2,0
25,0.1,2489|People|3,1
25,0.1,2489|People|4,0
25,0.1,2489|People|5,1
25,0.1,2489|Lamp|0,0
25,0.1,2489|Lamp|1,0
25,0.1,2490|People|0,0
25,0.1,2490|People|1,1
25,0.1,2490|People|2,0
25,0.1,2490|People|3,0
25,0.1,2490|People|4,0
25,0.1,2490|Lamp|0,0
25,0.1,2490|Lamp|1,0
25,0.1,2491|People|0,1
25,0.1,2491|People|1,1
25,0.1,2491|People|2,1
25,0.1,2491|People|3,0
25,0.1,2491|People|4,0
25,0.1,2491|Lamp|0,0
25,0.1,2491|Lamp|1,0
25,0.1,2602|People|0,0
25,0.1,2602|Lamp|0,0
25,0.1,2602|Lamp|1,0
25,0.1,2602|Lamp|2,0
25,0.1,2606|People|0,1
25,0.1,2606|Lamp|0,0
25,0.1,2606|Lamp|1,0
25,0.1,2607|People|0,0
25,0.1,2607|Lamp|0,0
25,0.1,2607|Lamp|1,0
25,0.1,2622|People|0,1
25,0.1,2622|People|1,0
25,0.1,2622|People|2,0
25,0.1,2622|Lamp|0,1
25,0.1,2622|Lamp|1,1
25,0.1,2622|Lamp|2,1
25,0.1,2717|People|0,0
25,0.1,2717|People|1,0
25,0.1,2717|People|2,0
25,0.1,2717|Lamp|0,0
25,0.1,2720|People|0,0
25,0.1,2720|People|1,0
25,0.1,2720|People|2,0
25,0.1,2720|Lamp|0,0
25,0.1,2721|People|0,0
25,0.1,2721|People|1,0
25,0.1,2721|Lamp|0,0
25,0.1,2727|People|0,1
25,0.1,2727|People|1,0
25,0.1,2727|People|2,0
25,0.1,2727|People|3,0
25,0.1,2727|Lamp|0,0
25,0.1,2732|People|0,0
25,0.1,2732|People|1,0
25,0.1,2732|Lamp|0,0
25,0.1,2735|People|0,0
25,0.1,2735|People|1,0
25,0.1,2735|Lamp|0,0
25,0.1,2736|People|0,0
25,0.1,2736|People|1,0
25,0.1,2736|Lamp|0,0
25,0.1,2738|People|0,0
25,0.1,2738|People|1,0
25,0.1,2738|People|2,0
25,0.1,2738|Lamp|0,0
25,0.1,2940|People|0,1
25,0.1,2940|Lamp|0,0
25,0.1,2940|Lamp|1,0
25,0.1,2942|People|0,1
25,0.1,2942|Lamp|0,0
25,0.1,2942|Lamp|1,0
25,0.1,2942|Lamp|2,0
25,0.1,2942|Lamp|3,0
25,0.1,2942|Lamp|4,0
25,0.1,2945|People|0,1
25,0.1,2945|Lamp|0,0
25,0.1,2945|Lamp|1,0
25,0.1,2945|Lamp|2,0
25,0.1,2947|People|0,1
25,0.1,2947|Lamp|0,1
25,0.1,2947|Lamp|1,1
25,0.1,2947|Lamp|2,0
25,0.1,2947|Lamp|3,0
25,0.1,2947|Lamp|4,0
25,0.1,2949|People|0,0
25,0.1,2949|Lamp|0,1
25,0.1,2949|Lamp|1,0
25,0.1,2949|Lamp|2,0
25,0.1,2949|Lamp|3,0
25,0.1,2949|Lamp|4,0
25,0.1,2949|Lamp|5,0
25,0.1,2950|People|0,0
25,0.1,2950|People|1,0
25,0.1,2950|Lamp|0,1
25,0.1,2950|Lamp|1,0
25,0.1,2950|Lamp|2,0
25,0.1,2950|Lamp|3,0
25,0.1,2950|Lamp|4,0
25,0.1,2951|People|0,0
25,0.1,2951|Lamp|0,1
25,0.1,2951|Lamp|1,0
25,0.1,2951|Lamp|2,0
25,0.1,2951|Lamp|3,0
25,0.1,2951|Lamp|4,0
25,0.1,2953|People|0,0
25,0.1,2953|Lamp|0,0
25,0.1,2953|Lamp|1,1
25,0.1,2953|Lamp|2,0
25,0.1,2953|Lamp|3,0
25,0.1,2957|People|0,0
25,0.1,2957|Lamp|0,1
25,0.1,2957|Lamp|1,0
25,0.1,2957|Lamp|2,1
25,0.1,2957|Lamp|3,0
25,0.1,2957|Lamp|4,0
25,0.1,2957|Lamp|5,0
25,0.1,3024|People|0,0
25,0.1,3024|Lamp|0,0
25,0.1,3024|Lamp|1,0
25,0.1,3052|People|0,0
25,0.1,3052|Lamp|0,0
25,0.1,3053|People|0,0
25,0.1,3053|People|1,0
25,0.1,3053|Lamp|0,0
25,0.1,3053|Lamp|1,0
25,0.1,3054|People|0,0
25,0.1,3054|People|1,0
25,0.1,3054|People|2,0
25,0.1,3054|Lamp|0,0
25,0.1,3054|Lamp|1,0
25,0.1,3057|People|0,0
25,0.1,3057|People|1,0
25,0.1,3057|Lamp|0,0
25,0.1,3057|Lamp|1,0
25,0.1,3059|People|0,1
25,0.1,3059|People|1,0
25,0.1,3059|People|2,0
25,0.1,3059|Lamp|0,0
25,0.1,3059|Lamp|1,0
25,0.1,3060|People|0,1
25,0.1,3060|People|1,1
25,0.1,3060|People|2,0
25,0.1,3060|People|3,0
25,0.1,3060|Lamp|0,0
25,0.1,3060|Lamp|1,0
25,0.1,3061|People|0,0
25,0.1,3061|People|1,1
25,0.1,3061|People|2,1
25,0.1,3061|People|3,0
25,0.1,3061|Lamp|0,0
25,0.1,3061|Lamp|1,0
25,0.1,3063|People|0,1
25,0.1,3063|People|1,0
25,0.1,3063|Lamp|0,0
25,0.1,3063|Lamp|1,0
25,0.1,3063|Lamp|2,0
25,0.1,3063|Lamp|3,0
25,0.1,3066|People|0,0
25,0.1,3066|Lamp|0,0
25,0.1,3066|Lamp|1,0
25,0.1,3066|Lamp|2,1
25,0.1,3066|Lamp|3,0
25,0.1,3066|Lamp|4,0
25,0.1,3066|Lamp|5,0
25,0.1,3072|People|0,1
25,0.1,3072|People|1,0
25,0.1,3072|People|2,0
25,0.1,3072|People|3,0
25,0.1,3072|People|4,0
25,0.1,3072|People|5,0
25,0.1,3072|People|6,1
25,0.1,3072|People|7,1
25,0.1,3072|Lamp|0,0
25,0.1,3072|Lamp|1,1
25,0.1,3072|Lamp|2,0
25,0.1,3072|Lamp|3,0
25,0.1,3072|Lamp|4,0
25,0.1,3072|Lamp|5,0
25,0.1,3072|Lamp|6,0
25,0.1,3072|Lamp|7,0
25,0.1,3078|People|0,1
25,0.1,3078|People|1,1
25,0.1,3078|People|2,1
25,0.1,3078|People|3,1
25,0.1,3078|People|4,0
