r,m,Fo
24,1.28,1.3642924536655325
24,1.29,1.3617574917457473
24,1.3,1.3591778001588175
24,1.31,1.3566660797135661
24,1.32,1.3541572403577178
24,1.33,1.3516750150184145
24,1.34,1.3491522933114306
24,1.35,1.3466839055507258
24,1.36,1.3442505655024768
24,1.37,1.3418127416711503
24,1.38,1.3394001446642523
24,1.39,1.336982151567505
24,1.4,1.33457407417832
24,1.41,1.3321621810484985
24,1.42,1.3297717407203271
24,1.43,1.3274281634593201
24,1.44,1.325078351049689
24,1.45,1.3227180435846482
24,1.46,1.320347320529425
24,1.47,1.3179941923347889
24,1.48,1.315668396125947
24,1.49,1.3133788300697489
24,1.5,1.3112012507958433
24,1.51,1.3088678908577374
24,1.52,1.3065976863577613
24,1.53,1.3043433945774825
24,1.54,1.3021472191700225
24,1.55,1.2999311354322218
24,1.56,1.2977101879530117
24,1.57,1.2955148549395945
24,1.58,1.2932947058351163
24,1.59,1.2910855056570865
24,1.6,1.2890065945133198
24,1.61,1.2867711679049758
24,1.62,1.284615434294012
24,1.63,1.2824929719904772
24,1.64,1.2804146862124044
24,1.65,1.2783311489849802
24,1.66,1.2762332696473329
24,1.67,1.274128928375487
24,1.68,1.272012568258911
24,1.69,1.2699447363694123
24,1.7,1.267891668280069
24,1.71,1.2657995712846375
24,1.72,1.2637552645038557
24,1.73,1.2617311167098249
24,1.74,1.2596478445274453
24,1.75,1.2577374318347745
24,1.76,1.2556690286298766
24,1.77,1.253644160957466
24,1.78,1.2516088776650116
24,1.79,1.2496026283294255
24,1.8,1.2476187980983384
24,1.81,1.245619989304753
24,1.82,1.2436606490082542
24,1.83,1.2416893418401058
24,1.84,1.2397662925085189
24,1.85,1.2378178143667669
24,1.86,1.2359175299815284
24,1.87,1.233964419945694
24,1.88,1.2319752829798312
24,1.89,1.2300182331899725
24,1.9,1.2280929681146444
24,1.91,1.226201995696032
24,1.92,1.2243251473956196
24,1.93,1.2224209531329635
24,1.94,1.2205888559873292
24,1.95,1.2186719190119204
24,1.96,1.2167295178628674
24,1.97,1.2148118864438244
24,1.98,1.2129027366230787
24,1.99,1.2111541386430602
24,2.0,1.2098237757435095
25,0.01,1.7617310577115237
25,0.02,1.7646678874277946
25,0.03,1.7670510983787278
25,0.04,1.7689529331148375
25,0.05,1.7703249896604156
25,0.06,1.7711598733010978
25,0.07,1.771464788891316
25,0.08,1.7713054745548569
25,0.09,1.7707697245095497
25,0.1,1.769830085744422
25,0.11,1.7685996256616818
25,0.12,1.7670403997409327
25,0.13,1.7651922581571167
25,0.14,1.7630255306524525
25,0.15,1.7605725901021987
25,0.16,1.7578714146636596
25,0.17,1.7549656825084272
25,0.18,1.7518950260590802
25,0.19,1.7486763342194702
25,0.2,1.745290459244688
25,0.21,1.7417667038557874
25,0.22,1.7380799019421007
25,0.23,1.7342695206729684
25,0.24,1.7304157489882075
25,0.25,1.7264255878027
25,0.26,1.72235383111149
25,0.27,1.7182170000077246
25,0.28,1.7140901552006385
25,0.29,1.7099306409446349
25,0.3,1.7056961012523402
25,0.31,1.7014484343749219
25,0.32,1.697146810073863
25,0.33,1.6928494335084079
25,0.34,1.6885594873543273
25,0.35,1.684222898628107
25,0.36,1.6798862246476614
25,0.37,1.6755412738564897
25,0.38,1.6711727935030485
25,0.39,1.6668386026446758
25,0.4,1.6624558105268825
25,0.41,1.6581718192040504
25,0.42,1.6538388973769973
25,0.43,1.6495239370263681
25,0.44,1.6452156191535234
25,0.45,1.6409008397656886
25,0.46,1.6366196434818197
25,0.47,1.6323368076279252
25,0.48,1.62809119779358
25,0.49,1.6238583164640683
25,0.5,1.6196183104601645
25,0.51,1.61544383155518
25,0.52,1.6112729684189036
25,0.53,1.6071264263387837
25,0.54,1.6030168315184934
25,0.55,1.5989507056715986
25,0.56,1.5949041427768236
25,0.57,1.590879523793885
25,0.58,1.586872722866232
25,0.59,1.5829124595574386
25,0.6,1.578975462087434
25,0.61,1.5751017265333758
25,0.62,1.5712179620517486
25,0.63,1.5673745337002967
25,0.64,1.5635544478357633
25,0.65,1.5597770909728947
25,0.66,1.5560106046867122
25,0.67,1.552264686672535
25,0.68,1.5485525684737496
25,0.69,1.5448451168553674
25,0.7,1.5411834978593195
25,0.71,1.537527487933491
25,0.72,1.5338966373484808
25,0.73,1.530326153351899
25,0.74,1.526749875812816
25,0.75,1.523209902391991
25,0.76,1.5196850666221489
25,0.77,1.5161644417431468
25,0.78,1.5126626102273708
25,0.79,1.509221375218688
25,0.8,1.5057395061263816
25,0.81,1.5023394906883516
25,0.82,1.4989369498715837
25,0.83,1.4955842887591713
25,0.84,1.4921995784404893
25,0.85,1.4888820963738667
25,0.86,1.4855669641022338
25,0.87,1.4822395144233476
25,0.88,1.4789470882753346
25,0.89,1.4756864002894385
25,0.9,1.4723963999045953
25,0.91,1.4691629888386306
25,0.92,1.4659624045768493
25,0.93,1.4627703709871664
25,0.94,1.4596492745811285
25,0.95,1.4565312575086018
25,0.96,1.4534022479638165
25,0.97,1.450264790383666
25,0.98,1.447191439041573
25,0.99,1.4441157104304558
25,1.0,1.4410726224652464
25,1.01,1.43799344693185
25,1.02,1.4349833493944029
25,1.03,1.4319598884819023
25,1.04,1.4289944765447995
25,1.05,1.4260491260893817
25,1.06,1.4231037349603897
25,1.07,1.4201613754033635
25,1.08,1.4172121205694144
25,1.09,1.4143081207187567
25,1.1,1.4114307004587563
25,1.11,1.408513669030584
25,1.12,1.4056515717158053
25,1.13,1.4028218785341882
25,1.14,1.40002752923374
25,1.15,1.397224915711446
25,1.16,1.3944495222323423
25,1.17,1.3916637323838943
25,1.18,1.3889232297739291
25,1.19,1.3862189142194248
25,1.2,1.3835151030669797
25,1.21,1.3807967429227184
25,1.22,1.3781136957764073
25,1.23,1.3754315296283968
25,1.24,1.3727646793081079
25,1.25,1.3701063460269216
25,1.26,1.3674334275474962
25,1.27,1.3648118861551994
25,1.28,1.3622525324557861
25,1.29,1.3596739342918769
25,1.3,1.357106291061732
25,1.31,1.3545235961216588
25,1.32,1.3519697478711397
25,1.33,1.349470279270748
25,1.34,1.3468898258039406
25,1.35,1.3443858392730281
25,1.36,1.3418819732106488
25,1.37,1.3394608812240802
25,1.38,1.3370281135602664
25,1.39,1.3345704588915208
25,1.4,1.3321777710675624
25,1.41,1.3297814177617049
25,1.42,1.3273463333506745
25,1.43,1.3249762208728955
25,1.44,1.3226383064160614
25,1.45,1.3202803556024925
25,1.46,1.3179000998432422
25,1.47,1.3155735074586985
25,1.48,1.313177059552116
25,1.49,1.310865013212867
25,1.5,1.3086536111312481
25,1.51,1.3063188624043711
25,1.52,1.3040170410208134
25,1.53,1.301726633701915
25,1.54,1.2995012592168633
25,1.55,1.297298663784207
25,1.56,1.2950747052190479
25,1.57,1.2928628301938307
25,1.58,1.2906428455861503
25,1.59,1.288506453269461
25,1.6,1.2863575762537807
25,1.61,1.28411822829543
25,1.62,1.281972269249602
25,1.63,1.2798036171881815
25,1.64,1.2776577349037714
25,1.65,1.275537146205733
25,1.66,1.2734326932973234
25,1.67,1.271300591914849
25,1.68,1.269203781435731
25,1.69,1.2671859300256874
25,1.7,1.265073635906878
25,1.71,1.2629717634204296
25,1.72,1.26090230199332
25,1.73,1.258853155422944
25,1.74,1.2567646196838067
25,1.75,1.2548089840148993
25,1.76,1.2527554045887674
25,1.77,1.2507167532713221
25,1.78,1.2486734943482143
25,1.79,1.2466594076533015
25,1.8,1.2447030313264846
25,1.81,1.242694504585297
25,1.82,1.2406971498929689
25,1.83,1.2387371197631762
25,1.84,1.2367705539349965
25,1.85,1.2347886037155817
25,1.86,1.2328612127607148
25,1.87,1.23090518762113
25,1.88,1.2289155635853186
25,1.89,1.227014496713176
25,1.9,1.2250921908297099
25,1.91,1.2231611515215481
25,1.92,1.221279687573625
25,1.93,1.2193325907152266
25,1.94,1.217440700036956
25,1.95,1.215565158519859
25,1.96,1.2136638065214072
25,1.97,1.2117604319688995
25,1.98,1.2097729016274539
25,1.99,1.2079997116810455
25,2.0,1.2066869422710915
