metodo,parametro,valor,clave,imagen,EN,SD,FE,MG,MI_vis,MI_ir,SF,SSIM,PSNR,Qabf,Nabf,SCD,VIF,FMI,Q0,QW,QE
RatioPiramide,levels,5,RatioPiramide|5,Athena_2_men_in_front_of_house_meting003,6.845962896832193,0.12575501203536987,0.9887201433500457,0.02799958921968937,0.6383490959005438,0.349265301052469,12.919361221282053,0.6887760343133176,15.254383229350854,0.4771868459541077,0.2092140260527466,1.7693969026520728,0.315829134757983,0.1369228032736862,0.6755130069623632,0.808749460839195,0.4128947209059089
RatioPiramide,levels,5,RatioPiramide|5,Athena_APC_4_fennek01_005,6.042479474311256,0.06504762172698975,0.9627474342631542,0.023339711129665375,0.32509350643077184,0.20795168477736353,9.911579030601928,0.7485143998351708,22.31317824198063,0.3568038390727093,0.2519373159756334,1.8426797223317473,0.2602021440701839,0.07739246370192968,0.68201249174659,0.7368971595982212,0.2747815753293501
RatioPiramide,levels,5,RatioPiramide|5,Athena_heather_hei_vis,7.323102526109245,0.16992659866809845,1.0206152842447633,0.033316247165203094,0.9341112466520227,0.7324186161948651,15.493365825216665,0.6211290377165579,14.834786831758365,0.5233286705466074,0.28714036450595737,1.7005360611986458,0.4222875079999897,0.14469107853555097,0.6904813976290894,0.8033405241870702,0.22054544164060522
RatioPiramide,levels,5,RatioPiramide|5,Athena_helicopter_helib_011,5.5613237558846995,0.061990249902009964,1.202533998405557,0.013138103298842907,0.717786603483137,0.5507838717027669,6.192802721377795,0.8222659456106028,18.22700574646958,0.35501507108435953,0.23229188347148794,1.7240281100712942,0.3443276467597579,0.11555583702716501,0.6296503115323773,0.6811389741583699,0.3262270075892625
RatioPiramide,levels,5,RatioPiramide|5,Athena_lake_lake,6.971025547190774,0.1332511454820633,1.0087877124820634,0.02412487007677555,0.985895499817161,0.3753757673263408,11.795513827259832,0.7158310578233433,15.91854891774831,0.5461289596425013,0.18090144602504482,1.5993708936607915,0.3754507963965955,0.18384056842687996,0.7418540735501931,0.8395914969014998,0.575839270977522
RatioPiramide,levels,5,RatioPiramide|5,Athena_man_in_doorway_maninhuis,7.269936950403332,0.1565266102552414,1.0137917577946325,0.03536367043852806,0.8033685195860353,0.25612393343142403,15.48346496595492,0.6486651999677048,14.520094844150789,0.4928620846731977,0.1932094836152337,1.723482188565702,0.30013643240843724,0.1541972862456513,0.6993403870223622,0.7864012996925882,0.30293556186814824
RatioPiramide,levels,5,RatioPiramide|5,Athena_soldier_behind_smoke_1_meting012-1200,7.20727998631507,0.15635685622692108,1.0601247796527982,0.02998356707394123,0.7523155420894855,0.4417051633074633,13.11173053286621,0.612317249923534,13.270978796516907,0.38959512428334797,0.22620723793531874,1.3821649744540958,0.29301011892935946,0.10336340742277034,0.6058016495689154,0.7630803134408719,0.3158942426053149
RatioPiramide,levels,5,RatioPiramide|5,Athena_soldier_behind_smoke_2_meting012-1500,7.305412245874176,0.16642290353775024,1.1761215697917817,0.02956986427307129,0.7167336717616679,0.5082259032164879,13.018732966616582,0.5661136540292733,10.899933405876412,0.3653381260500854,0.3111173931520707,1.5470208306177402,0.42674077316513775,0.12173737925657876,0.543714529700063,0.7468364273792634,0.42946781365386744
RatioPiramide,levels,5,RatioPiramide|5,Athena_soldier_behind_smoke_3_meting012-1700,7.210347269318373,0.15026675164699554,1.0305986601858512,0.03174449875950813,0.82127128178357,0.38577387402011026,14.715175769565446,0.6407780239128188,13.547532729823414,0.3996205466326053,0.21067323568212312,1.597699680391595,0.29793488165939647,0.10263304304158731,0.653490813925387,0.7912282696460926,0.3463973198444585
RatioPiramide,levels,5,RatioPiramide|5,Athena_soldier_in_trench_1_meting016,6.864596641552182,0.12391441315412521,1.001010086342789,0.02538210339844227,1.1592293278929988,0.4480634175690311,13.128015174397838,0.7352696983667629,16.372654804999637,0.6275008382753828,0.13016476371575625,1.7070853931867542,0.37931446799938806,0.20731787922216985,0.8114271428907128,0.8962141875209227,0.5605417328379134
RatioPiramide,levels,5,RatioPiramide|5,Athena_soldier_in_trench_2_meting055,6.7639156705840815,0.1103421077132225,1.024199970728245,0.030422763898968697,1.3750236316850812,0.22110555150989364,14.930621437494837,0.6990082446272271,18.939367020301862,0.7402799380199396,0.1227408960781377,1.715348019728591,0.4682040734245002,0.23469876433431047,0.8743398378758779,0.9284713047156938,0.46468394456852585
RatioPiramide,levels,5,RatioPiramide|5,Triclobs_Bosnia_R,6.89606723054058,0.20486664772033691,1.157491073998707,0.027976756915450096,1.0345050816497592,1.1403119781350228,16.362043272831034,0.6707207664532242,15.559347846403808,0.5333703108127392,0.27624649716597266,1.0399413027712106,0.4948894783125427,0.2023238977772671,0.6499358029083313,0.8080724190774344,0.33072812131387525
RatioPiramide,levels,5,RatioPiramide|5,Triclobs_Kaptein_1123,6.722541014580999,0.1362987607717514,0.9612224635155427,0.024204503744840622,0.5874035726956452,0.4017751368250447,11.062916868846505,0.6839418975678531,15.660406566043319,0.3616216390429772,0.26391677317816503,1.482228723165497,0.31958573313933425,0.07754948706271683,0.554909941208067,0.6535494791513383,0.37387520763186866
RatioPiramide,levels,5,RatioPiramide|5,Triclobs_jeep_in_smoke_R,7.238748420126732,0.15597282350063324,1.0597351049366854,0.048907570540905,1.3238004325908892,0.9615780323212952,26.67368153498812,0.5979884872262563,16.262861074140453,0.5701218950360201,0.27437274592369054,1.460202070584526,0.40540374455483175,0.20379953347387664,0.7666743494660253,0.8325565436478773,0.6764953640686188
RatioPiramide,levels,6,RatioPiramide|6,APC_1_view_1_fk_06_005,6.846760210943857,0.12701937556266785,1.2721951459174587,0.024112362414598465,0.6331752061722068,1.1403146547360545,14.391843349065308,0.7451257582251765,19.149765979226835,0.42058354248714225,0.2087091562836047,1.6860988996555926,0.31023791899722064,0.1293391023887754,0.6766807024886143,0.8714029656456131,0.13791148156668054
RatioPiramide,levels,6,RatioPiramide|6,APC_1_view_2_fk_ref_01_005,6.94462931018597,0.1287670135498047,1.1395010998483293,0.02269083820283413,1.204434722182314,1.0067980964956582,13.118878743104718,0.7995199343488765,20.830444361445025,0.45911106888976533,0.19631862138324105,1.428699511733186,0.3786395072175256,0.153618100861117,0.747595912101522,0.8699329275762034,0.11958955270353666
RatioPiramide,levels,6,RatioPiramide|6,APC_1_view_3_fk_ref_02_005,7.192972660535715,0.15925507247447968,1.1200584455873408,0.0268995501101017,1.378490494684696,1.0023852738154169,14.71652664836229,0.7601953590780477,19.775733630913074,0.48004659734860095,0.17931667208215718,1.3035646085535362,0.353777605805228,0.14135372899472903,0.7467188262227514,0.8627949262014392,0.3222299361229252
RatioPiramide,levels,6,RatioPiramide|6,APC_3_view_1_fk_bar_06_005,6.802718496774602,0.11766571551561356,1.246788174758479,0.02246222086250782,0.9946193419491107,1.4435605545510355,12.972853878917826,0.8133575930858538,23.20279129343996,0.4580845905892574,0.20715112834027719,1.5401242271672448,0.3830332421678073,0.14959505109642157,0.7520834446189671,0.8947721015863298,0.18261799834720158
RatioPiramide,levels,6,RatioPiramide|6,APC_3_view_2_fk_NL_01_005,6.963917975117862,0.14362077414989471,1.1656509497765486,0.021266475319862366,0.7670893337933048,1.2203929484359493,10.932238500717322,0.793057242435292,19.642769585975266,0.4107126649927408,0.2504216151023837,1.464270547832276,0.3701197043528138,0.13678408546666673,0.6896569535280258,0.8456905557545986,0.1367688104021032
RatioPiramide,levels,6,RatioPiramide|6,APC_3_view_3_fk_NL_05_005,7.089159772437961,0.1475011706352234,1.2323401911029022,0.022766882553696632,0.8453990232285777,1.0989773383857122,10.24588453419619,0.7575328436265796,18.023519172688196,0.3862174694287756,0.25567638147343713,1.4525602784806537,0.33583921342795864,0.1440239734645085,0.6666677242969719,0.7855603780382635,0.05200723307037899
RatioPiramide,levels,6,RatioPiramide|6,Athena_2_men_in_front_of_house_meting003,6.953632898342048,0.13457071781158447,1.0042702567426531,0.027779730036854744,0.6761568212246698,0.33596586763596237,12.890582254470333,0.6900744059189737,15.031926023639473,0.4783041320986049,0.20526152083667132,1.7484505177406413,0.3209346426494446,0.1382847340988731,0.677545309902146,0.8074212575499302,0.4063589084658502
RatioPiramide,levels,6,RatioPiramide|6,Athena_APC_4_fennek01_005,6.112333073919155,0.06864510476589203,0.9738771988047566,0.02317584864795208,0.36118285606413,0.21187931723828035,9.863214069889478,0.7493524653259143,22.129565595975947,0.3564149497028786,0.24768501348765334,1.8489265156831893,0.2599019951499372,0.07800364886601227,0.68150327679006,0.7351912762502769,0.25628540191514176
RatioPiramide,levels,6,RatioPiramide|6,Athena_heather_hei_vis,7.424610624180361,0.18347370624542236,1.0347623914300892,0.03222839906811714,1.0737090182972016,0.8482211337672917,15.159401359168132,0.6303833258800696,14.49541568272815,0.5372049992844553,0.2651418836670249,1.7210497943402752,0.43562491866616093,0.1493881239890141,0.6973469917881161,0.8106933595453735,0.20670499787854715
RatioPiramide,levels,6,RatioPiramide|6,Athena_helicopter_helib_011,5.619575921918462,0.08087713271379471,1.2151299581466601,0.01341448724269867,0.560652541128615,0.7036463000386965,6.540783715523313,0.8210017782425438,17.846667494462306,0.35170681068817283,0.2424722455954226,1.7096115963227652,0.354232918954446,0.11958578741687348,0.6239478091436632,0.6696330924831164,0.31312179658946115
RatioPiramide,levels,6,RatioPiramide|6,Athena_lake_lake,7.077400071605365,0.1447354406118393,1.0241813317457034,0.02389741875231266,0.9967876479686731,0.4151653744805801,11.851333776953108,0.7174689004393013,15.564603858719838,0.5484142859135374,0.1740293868512602,1.576847705130756,0.38009268632740906,0.18371129670797062,0.7459074247125803,0.8444390397910897,0.5998073198620074
RatioPiramide,levels,6,RatioPiramide|6,Athena_man_in_doorway_maninhuis,7.356198963878504,0.16899490356445312,1.0258209843021673,0.03497498109936714,0.8802011002191726,0.3147327222156645,15.454781834535789,0.6525206360024253,14.208823941433506,0.4967029488101991,0.1879338311383901,1.7116123677341468,0.305155492683492,0.1596865890788053,0.7060756688549865,0.7852968015965307,0.28773251192271226
RatioPiramide,levels,6,RatioPiramide|6,Athena_soldier_behind_smoke_1_meting012-1200,7.308227749702438,0.17367684841156006,1.0749732697379173,0.030040010809898376,0.6209200790319946,0.5685940125744909,13.717495958308843,0.6124840991809493,13.01831160937618,0.385178068608375,0.22920905767937194,1.4804338952748455,0.29732648992670485,0.10226284176392428,0.6032399162727474,0.7570803081387942,0.29058739840123576
RatioPiramide,levels,6,RatioPiramide|6,Athena_soldier_behind_smoke_2_meting012-1500,7.38111105391565,0.1789848655462265,1.188308561839409,0.02878754213452339,0.6949893295243368,0.7224453763837181,12.895124436594052,0.5706900603406033,10.760169676166669,0.36019061113205936,0.2991053608634429,1.5691068872765699,0.4426776328133524,0.12542343900629507,0.5414341532215489,0.7414745056991997,0.43896496456622774
RatioPiramide,levels,6,RatioPiramide|6,Athena_soldier_behind_smoke_3_meting012-1700,7.307103020423365,0.1628243774175644,1.044428278057156,0.03102882206439972,0.8311781715372577,0.4702200270546155,14.493270695727213,0.6405522295962714,13.374979446043264,0.3961775644384522,0.19948668657438282,1.6174674035765615,0.3005212209308857,0.10008716909970405,0.6478066792683053,0.78778889095634,0.3777004394537314
RatioPiramide,levels,6,RatioPiramide|6,Athena_soldier_in_trench_1_meting016,6.9844657002949235,0.13272327184677124,1.018489647503832,0.02544613927602768,1.0734368120666862,0.45371318470701605,13.244590563604618,0.7339213375746683,16.19932837094534,0.62721758330882,0.1323717036049132,1.7164922143686723,0.38460941922047265,0.20723849783264867,0.8113764991745169,0.8961250022110836,0.5269314322510337
RatioPiramide,levels,6,RatioPiramide|6,Athena_soldier_in_trench_2_meting055,6.894145848149564,0.11892224103212357,1.0439195755468815,0.03025820106267929,1.4494319814563996,0.24355487348698443,14.840506547884369,0.7006119366030681,18.716360062540407,0.7443851672120434,0.12061283187051332,1.7303937681576478,0.4765086016296276,0.24492194161499012,0.878929106969994,0.9273692004632048,0.4778448076298366
RatioPiramide,levels,6,RatioPiramide|6,Triclobs_Bosnia_R,6.922969503959887,0.21713145077228546,1.1620065667153694,0.027570514008402824,1.0605397258526041,1.108244798029417,16.254395992866893,0.6746974843959843,15.412251215476026,0.531563157951552,0.26943082954846587,1.1821301979653946,0.5012164924331706,0.20081414748181073,0.6523365394737983,0.797695816457864,0.3242534716299726
RatioPiramide,levels,6,RatioPiramide|6,Triclobs_Kaptein_1123,6.754590672863275,0.14485497772693634,0.9658050836025159,0.023184198886156082,0.5989471816208488,0.3847636062128893,10.770052556461398,0.6930267346791383,15.268872657193002,0.3673645128394916,0.24354092751647607,1.4741926450037743,0.3205117239269075,0.07982496021724042,0.5575735009903636,0.6580636111264663,0.3826219719903163
RatioPiramide,levels,6,RatioPiramide|6,Triclobs_jeep_in_smoke_R,7.295404933663942,0.1644175946712494,1.0680294802670622,0.04828857630491257,1.3680704725163721,0.9704716144451253,26.355452528699956,0.600952304072738,16.159134550274054,0.5703887579005572,0.2667478067313862,1.5509505974968385,0.40939479847529436,0.203790742420449,0.7695277232155211,0.827872670810661,0.6748373184498133
DWT,levels,1,DWT|1,APC_1_view_1_fk_06_005,6.444018585622277,0.08921555429697037,1.197361805036898,0.019150594249367714,1.125754388249589,0.9034744294771252,12.19026187058936,0.7713623052491121,20.336453314860368,0.36039965677292285,0.051408161949511505,1.4174076272410634,0.26586334855184995,0.10485865155997554,0.6986412314856933,0.7771516128353958,0.09553267757768182
DWT,levels,1,DWT|1,APC_1_view_2_fk_ref_01_005,6.650357328039766,0.10746318846940994,1.091215837621544,0.019105711951851845,1.573389869791027,0.8479474603070927,12.252729727941075,0.8174104664165934,21.480096861392887,0.4302879663674215,0.05543792213429885,1.09394744137557,0.3288000314561563,0.1460052588576197,0.743738889966466,0.8165993368322488,0.11065316551644903
DWT,levels,1,DWT|1,APC_1_view_3_fk_ref_02_005,6.960279555553247,0.13543115556240082,1.0838244864489304,0.022618254646658897,1.8208091194898894,0.9773242382288612,13.787914554967521,0.7773593612116444,20.373651736360276,0.4212107138828199,0.05728037472477048,1.008623527591436,0.3014272943773054,0.1378478748492616,0.7391805660886002,0.8049891216832533,0.2452223422575827
DWT,levels,1,DWT|1,APC_3_view_1_fk_bar_06_005,6.453482442798164,0.09287092089653015,1.1827809131756888,0.018392663449048996,1.2032491469578226,1.2618613692252885,11.677626829473656,0.8337006875233555,24.291706399793025,0.40866770670290464,0.05936731225733902,1.098479797542381,0.33153489246879464,0.1365337432038648,0.7416265421661491,0.8191612943848136,0.14107170937485622
DWT,levels,1,DWT|1,APC_3_view_2_fk_NL_01_005,6.666443599416628,0.11830569803714752,1.115858391936368,0.017357608303427696,1.4022410688657736,1.0806346582563844,10.034965839761785,0.8230937799538294,20.423423046302055,0.39041643465340115,0.06782063375013331,1.1290346020222466,0.3136717953849665,0.11765058092137323,0.7152125469084378,0.7996094654385614,0.1222441428748334
DWT,levels,1,DWT|1,APC_3_view_3_fk_NL_05_005,6.835655303940166,0.12214014679193497,1.1882723812097453,0.01779421791434288,1.614037813855911,0.9681806448956523,8.789860033156032,0.7944148524405682,18.624858068894426,0.36031569208576725,0.05343157583801851,1.131156139717123,0.2802014558551057,0.1209891442218914,0.7002412915043894,0.7423881283662604,0.04188523643483308
DWT,levels,1,DWT|1,Athena_2_men_in_front_of_house_meting003,6.47942784110711,0.09377824515104294,0.935783748820795,0.019086947664618492,0.8776670806141043,0.7323352548903652,10.227627984152255,0.7432906267140631,15.844588471240861,0.38384266106350257,0.03674795113825173,1.7679790707853313,0.22779794156591912,0.1576836032783474,0.6554798786951656,0.7224815891082657,0.2854802541943353
DWT,levels,1,DWT|1,Athena_APC_4_fennek01_005,5.51012420335412,0.04396821931004524,0.8779273412186729,0.018533533439040184,0.4163022266438533,0.14811026693556456,8.919225127090922,0.7773474408714782,22.963244668696106,0.3215351939750317,0.06296456013789105,1.6992914154493526,0.21456152422752825,0.07498747919922,0.6733731534139329,0.7001733216141471,0.3432003758121841
DWT,levels,1,DWT|1,Athena_heather_hei_vis,6.706243079302451,0.1058611124753952,0.9346440476825085,0.021079089492559433,0.8937114983377836,0.6964198267006759,11.079295580474474,0.7032793277473774,16.10666687001824,0.34972832395563963,0.05529410538714863,1.6393121791383176,0.21980518513140612,0.13984651393339778,0.6581811587816649,0.6637966791516954,0.10646251792606638
DWT,levels,1,DWT|1,Athena_helicopter_helib_011,4.985641503250736,0.03917697072029114,1.0780532971447274,0.01040590275079012,1.0106588040769287,0.5718034504183107,5.278147760969963,0.8415795055675374,18.53640901313469,0.3438062204990129,0.0652379126418502,1.6895300012305805,0.2641474958256915,0.10940582017284639,0.6825984205012285,0.5865500137928817,0.3545822581207117
DWT,levels,1,DWT|1,Athena_lake_lake,6.573444365931229,0.09679228812456131,0.9512531348716915,0.017287803813815117,1.2977745644208878,0.42096201516113035,9.749717491709278,0.7568801026206697,16.973145483624677,0.3795259288809309,0.040204399467124285,1.661144093804689,0.2419287497444205,0.17188193498689586,0.6751494991668912,0.7288672928042614,0.4365989932157154
DWT,levels,1,DWT|1,Athena_man_in_doorway_maninhuis,6.798403788480259,0.10786709189414978,0.9480365199781707,0.02410116232931614,0.8925109975031209,0.5329786155029583,12.481996281445063,0.6944653632949456,15.504456154789532,0.3896162347318317,0.03140477000223237,1.6986790655765465,0.2187022369489841,0.17483608458296743,0.6669204464671185,0.7084908359128455,0.20044270158536642
DWT,levels,1,DWT|1,Athena_soldier_behind_smoke_1_meting012-1200,6.9541864231526835,0.1361701339483261,1.0228970379265816,0.021548068150877953,1.274320991853847,0.5987841919452981,11.333334750494643,0.6777228089289653,13.63601794002255,0.38399562733354903,0.03786840173509872,1.3149739771018958,0.2334351234445029,0.16381942863776405,0.6559853435302665,0.7293151835399911,0.1896962599382826
DWT,levels,1,DWT|1,Athena_soldier_behind_smoke_2_meting012-1500,6.91208790923102,0.13068385422229767,1.1127990329272377,0.019302217289805412,1.333948878080411,0.8409761540894307,10.659013387199861,0.68770608783283,11.2471715944589,0.39959418545791253,0.05278467757604956,1.4673477516058893,0.26799590954141483,0.1762157976516273,0.6410871950002986,0.7334165817418965,0.23468830853281894
DWT,levels,1,DWT|1,Athena_soldier_behind_smoke_3_meting012-1700,6.875862813169361,0.11655937135219574,0.9827896962782426,0.02694196254014969,1.2295490347494313,0.27189127951811876,13.663226308314579,0.675275398242731,13.914998798484737,0.40161269174685255,0.06210208833446841,1.4494852283544326,0.22794278962102604,0.1564126783147976,0.7066592290450807,0.7403118984937251,0.22364693655441562
DWT,levels,1,DWT|1,Athena_soldier_in_trench_1_meting016,6.58238733242383,0.09799838811159134,0.9598577245000932,0.02035501040518284,1.4171907546096643,0.528152121375973,11.12960500597303,0.7578172097965223,16.77761754166275,0.43821094839039865,0.049458500461066965,1.6297344574823756,0.2594774515332543,0.18126908851074158,0.7590646112578101,0.755813721404951,0.3473513098137992
DWT,levels,1,DWT|1,Athena_soldier_in_trench_2_meting055,6.365693245283533,0.08208490908145905,0.96390066834192,0.02320471964776516,1.545845876100954,0.2336692348110938,12.426325153083349,0.7412115127570382,19.547574768896826,0.4927147890834104,0.04894305565206746,1.5998063166636816,0.296204044135113,0.192069709193702,0.8074880120715887,0.7997875733396,0.3356274117323165
DWT,levels,1,DWT|1,Triclobs_Bosnia_R,6.645030491184647,0.18951787054538727,1.1153550600452213,0.017945710569620132,1.1197205567133777,1.5491319011790619,12.477648266134066,0.7644978312678495,15.797459855162703,0.4184549859212974,0.07819723969159374,0.8913834818667805,0.32177718381971343,0.2205734377847398,0.696518162029575,0.7637836740488168,0.3850928941761568
DWT,levels,1,DWT|1,Triclobs_Kaptein_1123,6.594879591837903,0.12469933927059174,0.9429687961896221,0.016808614134788513,0.9694750288736742,0.7882121269929522,8.178414591582236,0.7480238512453457,16.351630424831207,0.36468745314044637,0.060631994661901424,1.5438668505086504,0.23967000115354117,0.10082446586356147,0.6360608846174943,0.6702687209653837,0.4521235237343882
DWT,levels,1,DWT|1,Triclobs_jeep_in_smoke_R,6.978031292972963,0.12544341385364532,1.0215667537152386,0.03373924642801285,1.430387143585968,1.1374264098566784,20.76946259720771,0.6598830232114856,16.82001126909619,0.3998899847235616,0.08892147867920777,1.2745567920768224,0.2540678080589198,0.13976908031142748,0.7530255678200751,0.7651023351327206,0.5951692168193959
DWT,levels,2,DWT|2,APC_1_view_1_fk_06_005,6.493270318915968,0.09380051493644714,1.206513259753262,0.02382603846490383,1.0009245956110053,0.8542280905734149,14.765073300483293,0.743800928102664,20.197652508844026,0.3936883279678175,0.17594574925792295,1.435508409575715,0.2628566345157783,0.10427973229678378,0.7055698475447916,0.8317350297413054,0.12121596028346779
DWT,levels,2,DWT|2,APC_1_view_2_fk_ref_01_005,6.695950254040841,0.11011888086795807,1.0986968977333238,0.02274056151509285,1.5178875723166803,0.8209702492745262,13.750427499354455,0.7945554416967803,21.359650453816407,0.443330005166074,0.16790760773684263,1.1287904360076766,0.32308071574593933,0.14354068790865138,0.7463514525018791,0.849154075824462,0.12145550547720976
DWT,levels,2,DWT|2,APC_1_view_3_fk_ref_02_005,7.0019650068057,0.13829490542411804,1.0903155637735524,0.02731088176369667,1.7330256087665732,0.9431921676060606,15.925272015232338,0.7525597470575764,20.247637187496295,0.45554449816074166,0.16747501965660844,1.0430028034241814,0.2986509347526075,0.14142430845800527,0.7462477826258532,0.845201455316558,0.28693747310484347
DWT,levels,2,DWT|2,APC_3_view_1_fk_bar_06_005,6.514853859008003,0.09624167531728745,1.1940289393926913,0.02187385782599449,1.1607903758538562,1.220013822867966,13.439227959864208,0.8104378343080623,24.04849974030466,0.4190880911316907,0.1752131194886568,1.1210409565187593,0.3235795583291474,0.13002013417576377,0.739542388118028,0.8588652666822831,0.14861395493187035
DWT,levels,2,DWT|2,APC_3_view_2_fk_NL_01_005,6.703925953609532,0.11970629543066025,1.122132351784966,0.020467299968004227,1.333079953470588,1.0414369290499963,11.109543442394,0.8006893884469649,20.366917114205584,0.3956047210423573,0.1927499797720061,1.1394241545591273,0.30843440119660287,0.11414098106165294,0.7145604593726338,0.8146547377230369,0.12356625702378286
DWT,levels,2,DWT|2,APC_3_view_3_fk_NL_05_005,6.875382376335511,0.1239919513463974,1.195178314995859,0.02159990184009075,1.4939653481850428,0.9322992077729249,10.359865952469935,0.7679838923222293,18.57143122944941,0.36366007707838194,0.18976380125545306,1.1472984822390544,0.27180786582907734,0.11321573154255912,0.6968618384233698,0.7632317932132913,0.05082350965015791
DWT,levels,2,DWT|2,Athena_2_men_in_front_of_house_meting003,6.562164409627193,0.09991070628166199,0.947732880465274,0.025245949625968933,0.814453771186082,0.6391946253489202,12.980027036029849,0.7119157539217795,15.773501364528075,0.40799128321250117,0.16764055169784278,1.7739903389605234,0.21404415251254158,0.14631362999078906,0.6609496306659468,0.7791473755658305,0.36279276068090094
DWT,levels,2,DWT|2,Athena_APC_4_fennek01_005,5.6313408110770045,0.04806140810251236,0.8972407668697534,0.022809015586972237,0.38618967333827087,0.1439829012515681,10.35153655265035,0.7489662547188148,22.833490466651796,0.33210284851772176,0.21418819949127174,1.7134659775354726,0.20620824736598894,0.07269337486360439,0.6692496273220262,0.7122759537401964,0.30822787879267716
DWT,levels,2,DWT|2,Athena_heather_hei_vis,6.770760196290489,0.11038795858621597,0.9436357496911357,0.026764998212456703,0.852488850212664,0.6605528505759087,13.560303967667364,0.6734157012247397,16.041071987434478,0.3931546142373772,0.19145617238542292,1.6500496719460784,0.21270685128539263,0.1511507611174799,0.668351279910671,0.7129553013791977,0.13956241113431905
DWT,levels,2,DWT|2,Athena_helicopter_helib_011,5.088264508280079,0.04140859842300415,1.1002436349102183,0.013042723760008812,0.9855502399760581,0.5343689493146083,6.299912419517789,0.8238229698355366,18.510617204054963,0.37886376391213533,0.1988474465903604,1.6920157431541234,0.27540177136402,0.12572865210826645,0.6971665106096279,0.6230339270368046,0.3437859355820174
DWT,levels,2,DWT|2,Athena_lake_lake,6.621818932843198,0.10216687619686127,0.9582534920454077,0.022749897092580795,1.1957039612973208,0.38243702412380753,12.54673620407726,0.7256308346424447,16.889004617857914,0.4277666742818172,0.1668235202749414,1.670758094177962,0.22956115589754764,0.17447549906568996,0.6891242200806941,0.8056422776843739,0.5808767464720679
DWT,levels,2,DWT|2,Athena_man_in_doorway_maninhuis,6.887594239342331,0.11610778421163559,0.9604741166966593,0.03191925212740898,0.8453610454945619,0.4497834269073293,15.90005103774533,0.6644506758331834,15.399811116909792,0.4104439851033462,0.15767322205767365,1.7067601832693895,0.20215690473024633,0.16555047044905852,0.6732855503643189,0.7611192072263225,0.25219885627056804
DWT,levels,2,DWT|2,Athena_soldier_behind_smoke_1_meting012-1200,7.014940421647327,0.14110130071640015,1.0318333938596733,0.028173139318823814,1.224685757836201,0.5222382016422875,14.409362958985193,0.6473196879396323,13.586422367825255,0.41540861751421854,0.16573454716299776,1.316519430803432,0.21804287398423078,0.1510253762628688,0.6649578605850094,0.7939789963742017,0.2535015704132235
DWT,levels,2,DWT|2,Athena_soldier_behind_smoke_2_meting012-1500,6.951939363803244,0.13506893813610077,1.119214845441643,0.02466581203043461,1.2715275732058475,0.7023445879441653,13.7859647875998,0.6610475581383299,11.223352875014852,0.4458791336320604,0.16980679972412394,1.4716638024725883,0.2595384355552947,0.17207028398474075,0.6526358667819488,0.8120807870831721,0.33042347355736174
DWT,levels,2,DWT|2,Athena_soldier_behind_smoke_3_meting012-1700,6.943616753596908,0.12237853556871414,0.9924739899216393,0.03364546597003937,1.1763054247899416,0.23734999363851,16.92453030365799,0.6486474392162365,13.862210313632538,0.4603706878094795,0.18134069380450113,1.4551491868572408,0.22862936529214611,0.16699823092891655,0.7219996511375166,0.8094623278068596,0.3110247171377372
DWT,levels,2,DWT|2,Athena_soldier_in_trench_1_meting016,6.6546467522553705,0.1051710769534111,0.9703947468280789,0.02601536549627781,1.3420417783331835,0.4921101791616154,14.668100228215843,0.729661482906889,16.672825465283655,0.5297099838717727,0.1495976096361348,1.6387742474118343,0.2657454609718251,0.21136066853199734,0.7835487559246123,0.8521445259220424,0.4965228818632615
DWT,levels,2,DWT|2,Athena_soldier_in_trench_2_meting055,6.4317917046531585,0.08914222568273544,0.9739093738682126,0.028819266706705093,1.4236556443745223,0.21370786796818206,15.234786152624036,0.7134624411628205,19.38840840177711,0.6091540051553046,0.12533529022910447,1.6119173037734842,0.3165013794598499,0.23718259504053996,0.8431126548885381,0.8886217424176162,0.45344060417472737
DWT,levels,2,DWT|2,Triclobs_Bosnia_R,6.693558315662091,0.19037753343582153,1.1235003581978344,0.020692061632871628,1.0833880355347272,1.5107345176132088,13.200776672813015,0.7481009663529397,15.779347896578297,0.448949983787425,0.16888095147238388,0.8968313231505582,0.32934565468139354,0.2057709110230934,0.7030808324292082,0.7683203801526687,0.4545977667351113
DWT,levels,2,DWT|2,Triclobs_Kaptein_1123,6.658697761754185,0.12682971358299255,0.9520938366127196,0.021193452179431915,0.8957230029506641,0.7441662290476386,9.918146416144264,0.7235977344419289,16.31257416204709,0.39619988282092145,0.1909275141153527,1.5487943580404555,0.2396275169424265,0.11160383609119022,0.6463295664308394,0.6955831190947066,0.42042697218941916
DWT,levels,2,DWT|2,Triclobs_jeep_in_smoke_R,7.028837194148317,0.1295393407344818,1.0290046136723228,0.039974432438611984,1.3753307408923328,1.0496645276880654,22.60874478273251,0.6406268773244117,16.74116261651224,0.4580935265110889,0.19451253729429385,1.293262508293946,0.2664602575491862,0.15220921627564438,0.7657889184614497,0.7905808828118966,0.6101262843121741
DWT,levels,3,DWT|3,APC_1_view_1_fk_06_005,6.551142491772613,0.09806369990110397,1.2172664766213273,0.026172073557972908,0.8478752200208768,0.8334532497987479,15.284846954626207,0.7192616804413021,20.067185153290367,0.4335914419769354,0.24342978478164934,1.4546265988811318,0.27339965837070296,0.11608696607313852,0.7050807410030024,0.8561867528493111,0.1330597935011792
